id,vote_average,vote_count,popularity,release_date,original_language
3132,5.4,228,14.086292,2002-06-07,en
8814,5.0,609,29.261348,2005-10-20,en
8427,5.2,269,13.267631,2002-10-31,en
52520,6.1,1862,58.401204,2012-01-19,en
80585,6.0,385,23.515938,2012-06-13,en
10592,5.9,241,14.244518,2002-02-15,en
49021,6.1,695,29.501489,2011-09-23,en
11535,3.4,106,9.306253,2002-02-08,en
10550,4.3,97,8.37378,2002-09-20,en
11258,5.5,179,10.930537,1998-01-16,en
12610,5.9,228,10.54544,2001-08-07,en
59981,5.9,43,6.682006,2013-06-13,en
201088,5.1,826,46.832372,2015-01-13,en
5137,5.7,439,24.664776,2004-09-17,en
3093,4.6,180,13.483387,2006-03-29,en
107846,6.7,1659,44.478043,2013-10-09,en
188207,4.4,533,25.020428,2014-01-10,en
4614,5.9,437,22.392544,2002-05-31,en
24021,5.8,2301,107.069763,2010-06-23,en
11371,6.7,423,22.572323,2001-07-13,en
20352,7.1,6478,113.858273,2010-07-08,en
11517,5.4,222,10.004564,1995-11-21,en
214756,6.2,2463,68.734513,2015-06-25,en
26428,6.9,395,18.888806,2009-05-17,en
9824,5.7,250,12.948627,1999-08-06,en
48988,5.4,611,27.11589,2011-02-25,en
9008,7.3,481,26.153669,1999-10-28,en
300673,6.3,588,28.223664,2016-01-25,en
12113,6.5,895,37.507136,2008-10-10,en
38778,5.5,531,11.023691,2010-07-30,en
72331,5.5,1269,38.634767,2012-06-20,en
1844,6.0,602,25.877794,1999-04-29,en
846,6.6,488,18.59991,1998-06-19,en
9703,5.0,207,12.282911,2007-04-19,en
857,7.9,5048,76.041867,1998-07-24,en
136797,6.1,1520,54.81489,2014-03-13,en
3981,6.1,992,31.39165,2000-12-15,en
425,7.1,3857,99.561972,2002-03-10,en
6171,5.3,567,26.792794,2003-03-21,en
72976,6.7,1429,36.307296,2012-11-09,en
603,7.9,8907,104.309993,1999-03-30,en
568,7.3,1599,68.140214,1995-06-30,en
9021,5.5,297,14.646884,2002-10-31,en
82695,7.1,1884,48.356214,2012-12-18,en
9489,6.3,838,28.540267,1998-12-17,en
12133,6.5,1062,22.977983,2008-07-25,en
9342,6.3,1183,31.086791,1998-07-16,en
41733,6.2,1685,43.865294,2010-11-04,en
227306,7.3,1400,43.055253,2014-12-25,en
5551,6.3,403,15.772081,2000-07-31,en
9350,6.1,588,26.19909,1993-05-28,en
9208,5.7,453,22.769108,1996-02-09,en
4244,6.0,238,18.281798,2000-07-07,en
1852,5.9,447,24.697533,2006-08-09,en
11820,6.5,393,19.718544,2003-12-19,en
76493,5.9,1743,31.349143,2012-05-15,en
345,7.1,1234,27.870312,1999-07-14,en
196867,6.0,466,33.439187,2014-12-19,en
256591,6.7,2542,59.634029,2015-02-25,en
59962,5.9,1389,38.994297,2012-02-14,en
36648,5.7,1252,49.660055,2004-12-08,en
1880,6.4,215,11.743085,1984-08-10,en
9440,6.1,94,9.110247,1998-03-20,en
71679,5.6,1600,6.227675,2012-09-12,en
10483,6.0,1175,42.57877,2008-08-22,en
11412,6.5,314,15.858629,1996-10-11,en
11983,6.0,208,14.866901,2000-12-08,en
6795,6.1,779,15.194239,2005-11-06,en
550,8.3,9413,146.757391,1999-10-15,en
11170,6.7,186,8.629665,2006-12-12,en
9292,5.4,269,16.803457,1991-05-23,en
10783,4.9,52,2.952595,2000-10-27,en
100241,5.0,687,31.324734,2014-01-22,en
257,6.7,274,20.415572,2005-09-23,en
9947,4.8,575,28.613892,2005-01-13,en
189,6.3,1286,85.428395,2014-08-20,en
12618,5.3,63,4.137237,1999-10-08,en
253412,6.7,1772,60.246978,2015-09-10,en
1427,7.1,1165,42.551902,2006-09-13,en
818,5.9,979,40.137264,2002-07-26,en
16577,6.1,409,24.857079,2009-10-15,en
329,7.6,4856,40.413191,1993-06-11,en
12160,6.5,202,13.859307,1994-06-24,en
9331,6.4,386,18.832471,1994-08-03,en
300168,5.9,145,9.568884,2015-02-19,zh
9072,5.3,261,12.421504,2006-08-31,en
3536,6.1,340,18.096884,2000-04-20,en
9087,6.5,195,11.056763,1995-11-17,en
12177,4.3,242,13.218008,2008-06-20,en
12138,5.8,178,11.262655,2001-02-23,en
273248,7.6,4274,68.717016,2015-12-25,en
9955,5.9,569,19.412028,2007-03-30,en
50359,5.5,331,16.791058,2011-03-30,en
1271,7.0,4997,65.197968,2006-12-09,en
693,6.1,1373,32.829538,2004-12-22,en
14306,6.9,1343,30.951203,2008-12-25,en
497,8.2,4048,103.698022,1999-12-10,en
11199,5.6,648,31.719463,2007-03-02,en
9982,5.6,944,47.973995,2005-11-04,en
210577,7.9,5862,143.041543,2014-10-01,en
2501,7.3,3583,86.476817,2002-06-14,en
710,6.6,1174,59.824565,1995-11-16,en
2275,6.1,205,18.345613,1999-06-18,en
37165,7.8,4537,56.488027,1998-06-04,en
9837,6.8,817,29.464852,1998-12-15,en
10708,5.6,506,18.106021,2003-05-03,en
136400,6.6,1589,42.881415,2013-08-02,en
10992,5.0,352,18.735024,2001-07-04,en
9654,6.6,1919,62.766854,2003-05-30,en
2642,5.9,487,24.153567,2002-12-19,en
8916,6.0,1272,41.515702,1998-10-02,en
19899,5.3,588,26.676487,2009-09-19,en
2119,5.9,353,16.278022,1990-06-27,en
9641,5.7,526,18.831023,2005-12-21,en
294254,6.4,3040,113.161483,2015-09-09,en
38167,5.8,636,28.800112,2010-08-12,en
5994,6.5,521,19.705489,2000-12-12,en
39514,6.6,2808,41.430245,2010-10-13,en
9563,6.8,422,23.127561,1999-12-16,en
547,6.7,292,12.867352,1998-05-14,en
1538,7.0,1451,44.815022,2004-08-04,en
9334,5.3,779,37.537093,2002-04-16,en
11128,6.2,207,10.99991,2004-10-01,en
75780,6.3,2998,56.868399,2012-12-20,en
8914,5.6,604,22.991269,1999-07-28,en
13576,6.7,247,15.798622,2009-10-28,en
39538,6.2,1325,38.820858,2011-09-08,en
10628,4.3,203,10.292864,2003-01-17,en
14836,7.3,1386,51.146047,2009-02-05,en
8645,4.9,950,20.501582,2008-06-11,en
9509,7.3,1553,45.299089,2004-04-23,en
10067,4.5,137,4.280619,2006-03-09,en
9384,5.6,644,28.848842,2004-03-05,en
9279,5.5,575,22.501041,1996-11-15,en
1487,6.5,2225,47.479755,2004-04-02,en
9422,6.1,109,10.147321,1998-03-05,en
77174,6.7,789,39.539045,2012-08-03,en
4824,6.1,527,19.747459,1997-11-14,en
9620,5.9,581,29.018826,2003-12-25,en
9302,5.9,50,4.801849,1996-03-01,en
10199,5.8,258,16.493576,2008-12-19,en
10771,5.3,483,21.549232,2002-09-27,en
3512,5.6,210,13.080725,1995-07-13,en
137094,5.9,1173,42.538258,2014-01-15,en
274479,6.4,1581,29.876507,2015-12-24,en
267860,5.8,1621,61.849521,2016-03-02,en
8078,5.9,1365,37.44963,1997-11-12,en
7485,6.9,1462,37.378081,2007-03-22,en
170687,6.6,668,30.656345,2014-09-10,en
6435,6.3,338,15.142701,1998-10-16,en
137106,7.5,3070,59.547928,2014-02-06,en
10040,5.3,425,19.998581,2005-03-11,en
6278,6.0,669,27.615108,2002-07-12,en
82682,6.2,1778,29.041198,2013-01-10,en
17610,4.6,524,25.293538,2009-06-18,en
22954,7.0,1125,23.85119,2009-12-10,en
16995,6.7,484,21.685719,2009-04-17,en
16558,5.7,201,13.630049,2009-03-19,en
9849,5.1,80,6.80692,1999-02-11,en
5820,5.8,225,15.352807,2006-04-19,en
16866,5.6,556,23.661071,2009-11-19,en
201,6.1,479,21.605533,2002-12-13,en
11775,5.8,391,22.620125,2003-09-02,en
87825,6.6,366,18.587114,2012-09-21,en
12201,6.2,487,24.657931,2010-01-29,en
11015,5.8,130,12.621769,1997-01-10,en
9932,5.7,380,21.08952,2002-12-06,en
13389,5.9,375,18.380176,2008-09-11,en
8838,6.0,368,18.877795,1998-04-03,en
17332,6.6,234,17.299333,2009-04-24,en
4958,6.3,251,16.848899,2000-11-02,en
786,7.4,797,21.547446,2000-09-15,en
9513,5.1,464,16.930969,2006-06-15,en
11679,4.7,549,36.689223,2005-04-27,en
38321,5.4,692,28.350927,2011-05-05,en
14411,6.6,372,18.815442,2003-07-02,en
8413,6.5,742,29.787135,1997-08-15,en
10052,6.1,204,8.927137,2002-02-22,en
9676,5.7,287,15.213484,2006-09-15,en
9664,6.3,271,13.155999,2006-09-22,en
2100,7.0,285,15.433244,2001-10-19,en
10384,4.9,109,5.762037,2000-01-14,en
137321,6.0,487,22.736038,2014-02-13,en
123553,6.2,1602,45.514031,2013-08-21,en
11260,5.0,371,18.676291,2008-07-08,en
9009,5.3,274,14.376463,2005-06-27,en
11374,5.7,166,14.298297,1999-03-26,en
2309,6.0,592,27.018886,2008-12-11,en
8285,4.7,320,14.84856,2008-12-25,en
210860,5.4,1055,52.417529,2015-01-21,en
2312,4.1,224,15.406173,2007-11-29,en
9839,6.7,110,6.523472,2003-10-23,en
381902,6.0,24,4.72629,2016-01-22,zh
13922,6.8,91,8.923215,2005-08-12,en
293660,7.4,10995,514.569956,2016-02-09,en
9713,4.9,111,9.265672,1998-10-08,en
190859,7.4,4469,87.53437,2014-12-11,en
257445,6.2,995,45.351617,2015-08-05,en
9007,6.5,579,13.43573,2005-09-16,en
889,4.4,134,6.248309,2000-04-28,en
1370,5.7,690,31.294717,1988-05-24,en
4942,5.7,130,7.739276,2008-03-24,en
347969,4.9,388,19.694695,2015-12-11,en
24438,5.1,276,14.403696,2009-12-17,en
116741,6.1,1658,1.551497,2013-06-07,en
35791,5.8,1363,2.143764,2010-09-09,en
72431,5.9,178,12.29603,2012-01-19,en
1813,7.2,1374,33.8473,1997-10-17,en
87428,5.5,453,21.723897,2012-06-14,en
8840,6.4,535,31.791979,1996-05-31,en
10589,6.0,226,14.113066,2004-11-12,en
71676,4.7,1135,48.622278,2011-12-10,en
1722,5.5,145,9.061866,2001-08-17,en
10022,5.8,842,35.4763,2005-03-04,en
11358,6.0,381,23.438398,2004-04-02,en
13,8.2,7927,138.133331,1994-07-06,en
6477,5.5,1177,47.336034,2007-12-13,en
1597,6.6,1698,29.97224,2000-10-06,en
10530,6.7,1457,47.845589,1995-06-14,en
1924,6.9,1022,48.507081,1978-12-13,en
9327,5.4,702,20.28119,1996-06-26,en
8488,6.4,1665,34.576913,2005-02-10,en
10603,5.4,496,22.573237,1997-07-15,en
8273,6.0,1129,36.194802,2003-08-01,en
109424,7.6,2454,52.786917,2013-10-10,en
35056,5.9,1122,38.06168,2010-04-08,en
8839,6.0,1019,19.830132,1995-05-26,en
156022,7.1,2954,79.922059,2014-09-24,en
7303,5.6,485,19.738215,2002-12-13,en
8963,7.0,498,20.334629,1995-05-12,en
1402,7.7,2525,80.581367,2006-12-14,en
9315,6.1,772,32.05145,2005-09-22,en
8984,5.9,210,15.064058,1994-12-09,en
795,6.4,529,21.272734,1998-04-10,en
24,7.7,4949,79.754966,2003-10-10,en
11353,6.0,254,13.191829,1999-08-12,en
393,7.6,3948,50.622607,2004-04-16,en
9618,6.1,458,22.787667,1989-12-22,en
9374,6.3,636,29.498304,1992-07-30,en
8584,6.2,735,25.400935,2000-05-26,en
2320,5.8,256,17.231675,1996-03-15,en
58224,5.7,751,32.835777,2011-06-17,en
1729,6.3,461,17.097041,2008-04-18,en
175574,5.7,254,14.414937,2013-10-30,en
8077,6.2,1633,45.856409,1992-05-22,en
8818,5.9,120,7.027139,1996-12-14,en
8195,6.7,658,32.657488,1998-09-25,en
10586,6.4,236,12.46525,1996-10-11,en
116149,7.0,883,39.882276,2014-11-27,en
80035,5.3,881,39.395881,2012-07-26,en
10632,6.0,189,8.634954,2003-03-11,en
12117,6.2,146,7.386394,1999-06-04,en
1792,5.1,188,8.802525,2003-12-10,en
13260,5.4,251,10.449975,2008-02-28,en
72197,6.4,374,23.700759,2012-03-12,en
3580,7.3,1131,27.50916,2008-01-30,en
12123,5.3,284,20.58862,1996-08-02,en
9566,5.7,194,4.366488,1996-08-15,en
9833,7.0,438,18.927463,2004-12-08,en
4517,6.6,303,15.274137,2007-09-09,en
8202,5.4,703,29.954302,2005-11-30,en
16072,6.1,48,4.362535,2003-02-21,en
34314,5.2,62,4.700024,1997-01-09,en
19724,5.7,134,12.340384,2009-06-19,en
145220,6.2,316,14.808304,2014-03-20,en
14623,4.2,91,9.27875,2004-07-23,en
42297,6.9,573,22.863516,2010-11-23,en
2841,7.1,346,23.05451,2004-10-26,fr
802,7.3,395,23.962109,1962-06-13,en
10375,5.3,123,12.669778,2002-01-04,en
36586,6.2,1528,67.169587,2002-03-22,en
11321,7.5,2039,41.472404,2008-12-18,en
70074,5.2,481,22.503935,2013-01-31,en
242,7.1,1546,59.194915,1990-12-24,en
9621,6.1,327,22.894898,2005-10-06,en
1819,5.4,407,18.600367,2006-07-14,en
8536,6.5,629,30.515175,1980-12-04,en
8046,3.5,104,9.053456,2003-08-01,en
1717,5.7,95,7.768223,2006-09-10,en
479,5.5,308,19.643365,2000-06-15,en
9444,7.4,1432,45.565918,1997-11-20,en
824,7.4,1300,57.374341,2001-03-09,en
11456,5.4,113,8.41856,2001-10-30,en
261023,6.3,1242,46.049902,2015-09-04,en
3683,6.7,526,23.9366,2006-10-18,en
22803,7.2,1486,49.593978,2009-10-15,en
285923,6.8,459,16.637642,2007-04-06,en
39437,5.9,26,1.453765,1998-10-16,en
1950,5.4,81,6.162872,2007-05-01,en
640,7.7,3795,73.944049,2002-12-25,en
97630,6.7,1702,38.306954,2012-12-19,en
9767,5.6,832,26.251217,2006-06-01,en
11631,6.4,1386,30.780599,2008-07-03,en
32856,5.7,1013,25.41929,2010-02-10,en
6519,5.1,316,15.98212,2005-08-05,en
8741,7.2,771,40.072583,1998-12-25,en
49520,5.9,736,32.015477,2011-08-05,en
1850,6.9,435,24.444186,1999-12-22,en
524,7.8,1307,40.06688,1995-11-22,en
26389,6.1,675,27.916284,2010-02-05,en
11817,5.1,278,15.20707,2003-03-28,en
2123,6.1,927,39.001682,2000-06-22,en
9907,5.3,225,10.430832,2006-08-04,en
9969,5.1,109,5.952527,2006-11-22,en
18239,5.6,2436,94.815867,2009-03-15,en
808,7.3,4056,67.298732,2001-05-16,en
38050,6.5,1652,26.60772,2011-03-03,en
8367,6.6,909,28.803729,1991-06-14,en
9390,6.7,913,27.039636,1996-12-06,en
72105,6.3,4697,68.87691,2012-06-29,en
2898,7.2,915,37.885022,1997-12-19,en
10312,7.0,832,35.537397,1998-12-25,en
109443,6.0,923,38.125008,2013-12-18,en
2022,5.6,644,18.121404,2002-06-28,en
37686,6.6,2435,37.069253,2011-06-08,en
462,7.1,716,30.347332,2000-03-17,en
9919,6.3,850,23.854701,2003-02-07,en
187017,7.0,3319,52.380982,2014-06-05,en
628,7.2,1516,50.163785,1994-11-11,en
10201,6.4,1813,43.849351,2008-12-09,en
302699,6.2,1650,45.318703,2016-06-15,en
9441,6.9,277,16.368283,1998-12-25,en
274167,5.8,854,38.616744,2015-12-25,en
224141,5.6,1652,65.90161,2014-12-25,en
388,7.3,1630,45.220386,2006-03-23,en
2112,6.7,548,17.457947,1999-02-05,en
10329,5.0,213,10.755847,1995-06-09,en
74465,6.5,909,38.629763,2011-12-22,en
13811,5.9,1486,32.693093,2009-03-19,en
6877,5.5,399,18.806031,2006-03-10,en
10320,5.4,632,32.233713,2005-03-17,en
50646,7.0,2443,37.990705,2011-07-29,en
8920,5.2,820,17.667826,2004-06-10,en
13673,5.2,193,9.225166,2004-11-24,en
60308,7.0,1381,46.180421,2011-09-22,en
6950,6.3,513,30.397496,1995-03-10,en
225574,6.8,2268,83.295796,2014-01-26,en
13836,5.5,509,23.935053,2009-03-12,en
752,7.7,4442,84.630969,2006-03-15,en
6038,6.0,692,16.251204,2003-02-06,en
9975,6.2,106,9.894346,2006-02-10,en
11451,5.1,542,12.050755,2005-06-22,en
12103,6.0,220,11.596207,2001-09-28,en
60304,5.7,3239,53.02787,2013-01-17,en
2251,6.3,276,14.382253,2002-05-10,en
46529,5.9,1567,43.450266,2011-02-18,en
231,6.3,451,16.871194,2005-11-23,en
300671,7.0,938,42.526529,2016-01-13,en
228326,7.3,755,34.890999,2014-10-01,en
9754,5.6,267,18.186026,2006-02-10,en
66,6.4,223,13.576765,1997-02-14,en
4421,6.0,395,19.434672,1997-08-22,en
2649,7.5,1506,62.925175,1997-09-12,en
588,6.3,1067,32.927994,2006-04-21,en
10393,6.1,203,14.837288,2000-08-07,en
71552,6.1,1611,39.920035,2012-04-04,en
9631,6.8,582,28.725621,1998-07-29,en
216282,5.8,817,20.566554,2014-08-06,en
306,5.5,434,20.333953,1994-05-24,en
928,6.2,652,33.98637,1990-06-15,en
205587,7.2,1417,42.472324,2014-10-08,en
6623,5.8,255,15.931084,1997-09-26,en
1577,6.1,1267,29.880122,2004-09-10,en
9801,6.1,750,28.803802,2004-11-10,en
2116,6.1,298,14.993459,2003-10-03,en
9624,4.5,104,9.114168,1994-02-18,en
14199,4.4,269,12.31101,2005-06-10,en
1907,6.3,1233,41.362082,2000-02-11,en
4599,5.9,189,13.298205,2004-05-27,en
22832,6.2,371,19.085403,2009-09-29,en
10390,6.3,88,9.622345,1999-09-17,en
9879,4.4,205,11.106006,1996-06-28,en
38579,5.0,149,12.25622,2010-06-04,en
44603,5.8,510,13.365715,2010-10-15,en
11892,6.0,268,16.167093,2002-04-19,en
9691,6.0,387,23.073933,1995-10-06,en
1248,6.0,654,6.567065,2007-02-06,en
12220,5.9,75,6.22577,1999-10-13,en
72710,6.0,1817,42.933027,2013-03-22,en
10782,6.2,286,19.226763,2003-04-18,en
9573,6.1,206,10.089065,2002-08-04,en
4959,6.0,368,13.391833,2009-02-03,en
10061,5.6,373,21.637234,1996-08-09,en
10386,7.6,1436,61.245957,1999-08-06,en
421,7.1,775,25.237969,2004-12-10,en
316152,6.6,428,21.589393,2016-06-24,en
11615,7.3,480,22.442241,2003-02-21,en
13498,5.4,120,6.004422,2005-02-25,en
241554,6.3,1148,74.64653,2015-03-11,en
2252,7.2,848,35.481169,2007-09-14,en
11968,5.8,458,14.723467,2005-09-30,en
10047,6.2,367,21.084542,1999-10-18,fr
38319,5.2,501,21.408222,2011-04-08,en
69668,5.8,391,19.267479,2011-09-30,en
9770,5.9,81,3.314004,1997-11-07,en
11212,5.8,274,21.312186,1994-07-01,en
10533,5.5,108,7.44268,1995-10-13,en
38363,6.5,235,12.54949,2010-05-20,en
9923,6.0,444,18.394571,2005-09-22,en
11863,5.2,44,8.189406,1995-10-13,en
18501,5.6,760,27.631262,2009-09-03,en
109491,5.6,984,40.721373,2013-02-13,en
9275,5.9,132,11.329727,2002-03-28,en
329833,4.7,797,37.253774,2016-02-06,en
12634,5.0,76,6.397388,2004-01-30,en
10416,5.4,37,2.275331,2000-03-03,en
47327,5.3,600,30.387148,2011-02-24,en
15268,3.9,112,8.139676,2009-02-27,en
10796,5.7,437,21.746245,2001-11-02,en
9548,6.2,71,2.808428,1990-07-11,en
18947,7.2,666,31.02233,2009-04-01,en
1900,6.9,562,25.170217,2000-12-27,en
89,7.6,3152,80.972475,1989-05-24,en
96724,6.5,639,26.38704,2012-09-06,en
198184,6.6,3062,116.700319,2015-03-04,en
9481,6.5,826,33.884459,1999-11-04,en
4547,6.5,1267,53.043124,2002-03-29,en
53953,4.3,13,0.716764,2006-08-08,de
6415,6.6,692,34.973086,1999-09-27,en
181283,6.1,547,40.371098,2015-03-15,en
9896,6.0,518,18.60049,2001-07-30,en
167,7.1,695,30.920075,2001-10-22,en
11232,6.0,418,11.940711,2001-12-25,en
1636,5.6,512,19.348007,2000-10-19,en
2148,6.6,68,8.59075,1984-12-14,en
5176,6.9,1188,48.801089,2007-09-06,en
260346,6.1,2200,88.844777,2014-12-16,en
1389,6.5,333,16.000178,1998-06-26,en
9894,5.7,594,19.525659,1996-06-10,en
7504,6.6,9,1.246883,1998-09-16,hi
8592,5.9,251,7.859226,1990-06-15,en
913,6.6,339,18.102572,1999-08-06,en
11091,6.5,103,7.226115,2001-10-19,en
1368,7.2,1488,63.071046,1982-10-22,en
593,7.7,357,24.132271,1972-03-20,ru
5393,4.6,104,10.410933,2006-09-14,en
9095,5.7,74,6.067212,1996-02-23,en
8874,6.3,584,15.401855,1997-06-19,en
11467,5.5,252,10.698929,2001-07-17,en
320,6.8,1148,41.322708,2002-05-24,en
199,7.0,661,25.6713,1996-11-21,en
20533,4.4,420,22.581313,2010-06-18,en
10684,6.2,232,12.971122,1996-07-04,en
1624,6.4,1424,26.721386,1997-03-21,en
325789,6.6,573,24.672234,2016-07-13,en
113464,6.5,2,0.146783,1981-05-04,en
888,5.0,543,28.964162,1994-05-26,en
82675,6.1,2757,49.353524,2012-09-27,en
4256,5.8,912,36.585509,2003-10-24,en
1493,6.1,961,32.624355,2000-12-14,en
88751,5.8,1309,53.090422,2008-07-10,en
11130,6.0,697,30.002907,2004-08-06,en
9944,6.3,371,17.923254,1993-12-16,en
10731,6.4,278,17.746719,1994-07-20,en
7350,7.0,1111,31.305336,2007-12-25,en
9869,6.3,433,19.637704,1992-06-04,en
4379,5.6,406,10.411996,2005-05-13,en
146233,7.9,3085,88.496873,2013-09-18,en
2034,7.3,1634,52.081131,2001-10-05,en
926,6.9,710,30.816341,1999-12-23,en
4248,5.4,982,35.376971,2001-07-04,en
64328,6.5,501,17.047276,2011-11-22,en
36647,6.5,1905,43.815492,1998-08-21,en
7214,7.3,496,23.234651,2005-01-14,en
1537,5.9,299,17.270539,2002-04-07,en
9360,4.7,610,27.684779,1997-04-11,en
6282,5.8,575,26.79781,2000-07-30,en
508,7.0,1869,37.073127,2003-09-07,en
9487,6.8,2303,87.350802,1998-11-25,en
768,6.6,741,26.134678,2001-10-19,en
2636,5.5,313,16.582709,1994-10-07,en
10478,5.9,150,10.731574,1996-08-16,en
27983,6.2,26,2.094151,1968-04-24,en
9981,5.6,176,8.99269,2005-05-13,en
7453,6.6,1315,51.742065,2005-01-15,en
15045,4.3,69,7.157635,2004-12-12,en
7737,6.1,1292,12.06538,2007-09-20,en
232672,6.6,1006,44.120328,2014-05-21,en
17379,6.4,119,6.156015,2006-01-13,en
8987,6.1,210,12.362876,1994-09-30,en
11359,5.9,134,11.095914,1995-07-14,en
82525,6.2,766,31.856589,2012-07-06,en
9759,6.1,537,24.459948,2004-09-06,en
9486,6.0,852,28.029015,2003-04-06,en
9906,5.5,366,20.239061,2006-07-27,en
841,6.5,562,25.876582,1984-12-14,en
4688,7.1,410,11.872841,2007-09-14,en
4148,6.7,796,20.360549,2008-12-19,en
2207,6.2,661,32.31022,2006-03-01,en
9381,5.4,676,27.568194,2008-08-20,en
9625,4.7,100,6.250282,1996-10-04,en
9304,5.5,154,11.120344,1996-07-19,en
20856,5.3,244,13.707183,2009-07-31,en
5955,6.5,215,12.495436,2001-01-09,en
9899,6.1,151,6.803965,2005-12-25,en
9826,4.7,136,9.025236,1996-06-06,en
21355,5.8,60,7.524671,2000-12-11,en
10858,7.1,71,3.770161,1995-12-22,en
11439,6.7,670,21.118196,2010-02-12,en
9457,6.0,154,6.513856,1998-01-30,en
12412,6.3,90,11.387408,2008-09-15,en
1494,6.6,203,9.950505,2006-12-21,zh
13184,5.0,332,14.813057,2008-08-21,en
2185,6.3,80,5.201688,2002-04-05,en
6639,6.4,81,5.361699,2007-10-04,en
38153,4.0,11,3.848893,1997-01-31,en
58233,6.0,1007,35.6585,2011-09-15,en
116977,2.3,28,5.258726,2012-06-15,en
68734,7.1,3423,62.01056,2012-10-11,en
5503,7.2,1220,54.884297,1993-08-06,en
27573,5.5,858,33.747825,2010-03-16,en
819,7.3,715,16.245068,1996-10-18,en
1369,6.3,864,38.653969,1985-05-21,en
9623,5.5,89,3.937352,1996-02-02,en
10895,6.9,1355,46.007991,1940-02-23,en
10935,6.4,55,5.380124,1980-11-19,en
834,6.4,1528,49.020045,2006-01-12,en
228066,5.6,685,24.821138,2015-11-10,en
711,7.0,302,19.043286,2000-12-21,en
10468,6.0,208,5.418921,2000-04-06,en
10027,6.6,518,25.999888,2005-02-02,en
11812,5.3,280,18.65632,2002-04-12,en
37233,6.6,501,23.736535,1993-06-30,en
37950,6.8,566,21.75433,2010-05-01,en
27582,6.3,1045,44.094856,2011-01-13,en
64688,6.7,4074,62.714026,2012-03-12,en
509,7.0,1262,28.969151,1999-05-13,en
7443,6.5,1150,31.789029,2000-06-21,en
5966,5.8,773,33.238296,2004-01-16,en
11066,5.4,134,6.420434,1992-06-30,en
136795,6.5,1575,37.654688,2013-06-27,en
8095,6.7,146,13.244365,1963-06-12,en
87826,6.0,593,26.799913,2012-10-11,en
11560,6.1,184,14.046705,2002-04-03,en
25189,6.5,47,3.844926,1996-11-15,en
2637,6.1,305,14.733513,2002-01-25,en
18480,5.4,518,16.122168,2009-07-08,en
709,5.9,541,28.22119,1989-07-07,en
49730,5.6,922,45.151657,2011-03-11,en
2749,5.7,191,15.205371,2001-03-01,en
9607,4.0,232,14.587367,1993-05-28,en
1830,7.0,1335,34.828241,2005-09-16,en
79,7.2,635,23.607392,2002-12-19,zh
54054,5.3,388,19.438503,2012-01-26,en
228967,6.1,2304,74.168016,2014-12-25,en
46528,6.3,136,7.349497,2010-12-02,en
27936,6.8,148,7.663515,2009-10-28,fr
65,6.8,1626,32.798571,2002-11-08,en
280391,5.3,125,5.794466,2015-04-08,fr
9476,6.6,907,36.670399,2001-05-11,en
10610,5.3,281,14.653718,2003-08-15,en
745,7.7,3147,73.085576,1999-08-06,en
49527,6.2,925,34.041407,2012-01-13,en
73937,5.6,248,9.419726,2011-10-13,en
1885,6.9,891,28.456572,1984-06-22,en
168672,6.8,2807,49.664128,2013-12-12,en
18240,6.7,1804,36.238968,2009-06-01,en
10398,6.2,278,19.439386,1999-09-24,en
165,7.4,3829,43.345252,1989-11-20,en
240832,6.3,5878,115.241998,2014-07-14,en
216015,5.2,3254,98.755657,2015-02-11,en
12279,4.7,511,21.998734,2003-07-25,en
1645,7.0,509,25.219805,1996-07-24,en
11007,6.0,699,26.516624,2003-12-24,en
193756,7.4,1526,37.084384,2013-12-24,en
11287,6.7,354,21.661028,1992-07-01,en
259693,7.0,1949,68.794673,2016-05-13,en
37799,7.1,3391,69.27822,2010-09-30,en
10184,6.2,959,26.253357,2009-02-06,en
4257,5.3,750,32.549282,2006-04-13,en
4234,5.7,736,24.992057,2000-02-03,en
196,7.1,2900,45.769562,1990-05-25,en
257091,5.9,944,36.301202,2015-03-26,en
6114,7.1,1056,45.022964,1992-11-13,en
24803,6.6,560,22.853006,2009-08-06,en
109410,6.8,787,31.884559,2013-04-12,en
1213,7.0,767,31.385257,1999-12-25,en
100042,5.4,1127,67.767785,2014-11-12,en
9036,6.7,542,24.287306,2006-02-17,en
257211,7.1,1881,53.114573,2015-09-24,en
323675,6.1,555,25.136082,2016-01-14,en
9361,7.1,732,37.776566,1992-09-25,en
1677,7.2,467,21.743321,2004-10-29,en
187,7.2,2691,66.003433,2005-04-01,en
7461,6.2,716,24.862767,2008-02-01,en
16538,6.5,515,25.391899,2009-03-20,en
9889,5.7,731,29.854773,2001-11-01,en
820,7.5,502,26.82041,1991-12-20,en
11565,5.4,371,17.61292,2006-01-26,en
6073,5.8,441,21.021809,2001-03-01,en
16996,6.1,1350,52.571674,2009-03-11,en
193610,6.2,1437,34.519636,2014-04-16,en
19912,5.4,831,32.478077,2009-08-26,en
296098,7.2,2583,48.445978,2015-10-15,en
8007,6.0,457,24.012986,2001-11-17,en
32823,5.9,612,17.869443,2010-06-04,en
4380,5.9,297,14.231899,2004-10-15,en
11551,6.2,511,23.088571,1998-07-10,en
10336,5.0,336,19.833664,1997-07-31,en
11362,7.3,453,26.595983,2002-01-23,en
50348,7.0,902,26.072228,2011-03-17,en
48138,6.5,1265,38.643914,2011-02-16,en
